timestamp,tenant_id,session_id,x_enc_data,response_node,fail_reason,question_type,category,total_tokens,user_input,llm_response_1000
2026-02-19 05:27:41,ibks,b9466a65-5638-4943-8410-91e132b98a71,3GpcTvTv1qdGbx7IXl53osa1x3YNBG5eLSkcY6bZmCYv2vRnfffrIDDLAAbE/TSKm8e39nYvKZ6GFKs8KXilyA==,AMBIGUOUS,,"market,stock",comprehensive_analysis,496.0,네오이뮨텍(950220)를 종합적으로 분석해줘,"- 네오이뮨텍(950220): 요청하신 종목은 현재 데이터에 존재하지 않습니다.   - 참고로, 데이터에 있는 종목은 네오오토(212560)와 이뮨온시아(424870)입니다.   - 추가 분석 원하시면 정확한 종목명 또는 종목코드를 알려주세요."
2026-02-19 05:23:10,ibks,56e11a08-412f-42be-9fc6-32758b2575ce,QT92VKpa6/YJNRkAqZ7ZKJNuvfYgZiteqA5hBfTiGrJ6gWU0MjV21jECIWY7arZl3TpeONIrPCn6tvptAcUkxg==,UNSUPPORTED,,"market,stock",other,1778.0,경고가 언제 풀리나요,"죄송합니다. 저는 금융 및 투자 정보 제공을 위한 금융 전문 챗봇으로, 요청하신 질문에는 답변을 드리기 어렵습니다. 종목명이나 시장 상황 등 다른 금융 관련 질문이 있으시면 말씀해 주세요."
2026-02-19 05:17:54,ibks,9a51e629-bc44-4699-a90c-5376fa72d95d,49c0PhgO7ihtUfbpp5d9g/9nUhyVeZ2ycnIcyj7E0+k/TxY+z+D3166zUClV4qOv4hJgfFHCt6FagSNkf4ZA0Q==,AMBIGUOUS,,"market,stock",comprehensive_analysis,654.0,코오롱티슈진(950160)를 종합적으로 분석해줘,"- 코오롱티슈진(950160): 현재 제공된 데이터에 존재하지 않는 종목입니다.     코오롱 관련 종목으로는     - 코오롱(002020)     - 코오롱글로벌(003070)     - 코오롱인더(120110)     가 있습니다.   코오롱티슈진은 상장 폐지되었거나, 현재 거래 중인 종목이 아닐 가능성이 높으니 참고 바랍니다."
2026-02-19 04:09:36,ibks,69f31ea8-616f-4b27-af05-aeb656a21fb2,wkWPqyCEC3M2YDItN+FuBQdfQ26JaXMG6nJnzTBf3giqN4PwjxScdg+Se0WVelf7K6sKQ22Y+dwIAzn1bNnn0Q==,AMBIGUOUS,,"market,stock",comprehensive_analysis,509.0,네오이뮨텍(950220)를 종합적으로 분석해줘,"- 네오이뮨텍(950220): 해당 종목은 제공된 데이터에 없습니다.   - 참고로, 데이터에 있는 종목은 네오오토(212560)와 이뮨온시아(424870)입니다.   - 네오이뮨텍에 대한 분석을 원하시면 추가 정보를 요청하시거나, 공식 증권사 리포트를 참고하시길 권장합니다."
2026-02-19 04:07:50,ibks,392b715f-d2f7-4751-9702-77375d356846,pB0dDsvQRfMaCv3pvqSn4bPiyLPAcaac5pbuX70u/0BowRctAFNDzBPuJR7LSQnE1JwaMMj/RiTJpa8vfR5cuA==,AMBIGUOUS,,"market,stock",simple_name,492.0,에흐피지,"- 에스피지(058610, 에스피지): '에흐피지'는 '에스피지'의 오타로 보입니다.   - HANARO 글로벌피지컬AI액티브(0040S0, HANARO글로벌피지컬AI액티브): 관련된 다른 종목으로 참고하세요."
2026-02-19 03:40:22,ibks,e9a0277c-a134-494b-82b4-013dc62f9df5,ucv1bmHzCSyevNEHabBn3GOQGzuvQ+xmIB7qSzljkak23s7WLoVbwcLZ4hsK5h4HQLrhZXVUyG6SkAL+etm+6A==,AMBIGUOUS,,"market,stock",comprehensive_analysis,641.0,SK증권(001510)를 종합적으로 분석해줘,"- SK증권(001510, KOSPI): 현재 활발히 거래 중인 한국 증권시장 상장 종목입니다.   - 재무, 성장성, 배당, 시장 위치 등 구체적 분석이 필요하면 추가 정보 요청 바랍니다."
2026-02-19 03:39:56,ibks,8b6c9d45-96b2-4c95-a48d-a47d230eba6d,lBlakYgcWrvBmZSo9EoKhd3nRF4OlxvKSLTYfdhorq73KeHNmFsg6Fd2dKeAe2sDgyYSUTuqrTs3bRKhzUxAAg==,AMBIGUOUS,,"etf,market",etf_fund,800.0,배당금재투자ETF맞나?,"- SOL미국S&P500(433330): 배당금 재투자 ETF 여부 확인 필요   - ACE미국S&P500(360200): 배당금 재투자 ETF 여부 확인 필요   - KIWOOM미국S&P500(449770): 배당금 재투자 ETF 여부 확인 필요   - SOL미국S&P500ESG(399110): 배당금 재투자 ETF 여부 확인 필요   - KODEX미국S&P500액티브(0041E0): 배당금 재투자 ETF 여부 확인 필요   미국 주식 관련 ETF는 나스닥100, S&P500 지수 내 종목만 다루며, 각 ETF의 배당금 재투자 여부는 상품 설명서나 운용사 공시를 통해 확인하는 것이 정확합니다."
2026-02-19 03:39:21,ibks,8b6c9d45-96b2-4c95-a48d-a47d230eba6d,lBlakYgcWrvBmZSo9EoKhd3nRF4OlxvKSLTYfdhorq73KeHNmFsg6Fd2dKeAe2sDgyYSUTuqrTs3bRKhzUxAAg==,UNSUPPORTED,,market,other,1174.0,이상품은TR상품이 맞나?,죄송합니다. 입력하신 내용을 정확히 이해하지 못했습니다. 확인 후 다시 질문해 주시겠어요?
2026-02-19 03:38:53,ibks,8b6c9d45-96b2-4c95-a48d-a47d230eba6d,lBlakYgcWrvBmZSo9EoKhd3nRF4OlxvKSLTYfdhorq73KeHNmFsg6Fd2dKeAe2sDgyYSUTuqrTs3bRKhzUxAAg==,UNSUPPORTED,,market,other,1131.0,이삼품은TR상품이 맞나,죄송합니다. 입력하신 내용을 정확히 이해하지 못했습니다. 확인 후 다시 질문해 주시겠어요?
2026-02-19 03:38:27,ibks,8b6c9d45-96b2-4c95-a48d-a47d230eba6d,lBlakYgcWrvBmZSo9EoKhd3nRF4OlxvKSLTYfdhorq73KeHNmFsg6Fd2dKeAe2sDgyYSUTuqrTs3bRKhzUxAAg==,AMBIGUOUS,,"etf,market",comprehensive_analysis,817.0,KODEX 미국S 종합적으로 분석해줘,"- KODEX 미국S&P500액티브 (0041E0) - KODEX 미국S&P500(H) (449180) - KODEX 미국S&P500선물(H) (219480) - KODEX 미국S&P500헬스케어 (453640) - KODEX 미국S&P500산업재(합성) (200030) ""미국S"" 관련 ETF는 주로 S&P500 지수를 기반으로 하며, 액티브형, 헬스케어, 산업재 등 섹터별 특화 상품도 포함됩니다. 미국 주식은 나스닥100, S&P500 지수 내 종목만 다루니 참고하세요."
2026-02-19 03:36:45,ibks,a747e246-e761-473d-87d2-5ed7bfa12740,+bXlOGCl1C3/JHzo616ieqopaDvaCVSEXuVWxzOa1nXdm/ULA+501enLTvT8+D2gy349jbuyv5FNc6QhFTZFoQ==,AMBIGUOUS,,"market,stock",simple_name,574.0,Hbm4소부장기업,"- Hudbay Minerals Inc. (HBM, NYSE): 미국 주식 중 나스닥100, S&P500 지수 내 종목만 다루므로 해당 종목은 분석 대상이 아닙니다. - SOL 자동차소부장Fn (464600, KOSPI): 소부장 관련 국내 펀드로 투자 참고 가능합니다. - PLUS 글로벌HBM반도체 (442580, KOSPI): HBM 반도체 관련 국내 종목으로 투자 참고 가능합니다."
2026-02-19 03:34:56,ibks,a747e246-e761-473d-87d2-5ed7bfa12740,+bXlOGCl1C3/JHzo616ieqopaDvaCVSEXuVWxzOa1nXdm/ULA+501enLTvT8+D2gy349jbuyv5FNc6QhFTZFoQ==,AMBIGUOUS,,"market,stock",simple_name,669.0,Hbm4수혜주,"- Hudbay Minerals Inc. (HBM, NYSE): 미국 주식이지만 나스닥100, S&P500 지수 내 종목이 아니므로 IBK 투자증권 챗봇에서 다루지 않습니다. - PLUS 글로벌HBM반도체 (442580, KOSPI): HBM 관련 국내 수혜주로 참고할 만합니다."
2026-02-19 03:20:26,ibks,cbc4884f-760a-46c3-8c7b-9493b49d6a5d,jS0YlpCAtQDS9/XDB+8XGSqfo9KE2WipsKm0gcDVJCI9jSGxvxaLxNvOH1e3tlgmYJO2AhQX+vWw7u52iAPoJg==,AMBIGUOUS,,"market,stock",comprehensive_analysis,733.0,1Q 미국S 종합적으로 분석해줘,"- 1Q 미국S (0026S0, 1Q 미국S&P500, KOSPI): 미국 S&P500 지수를 추종하는 펀드로, 미국 대형 우량주에 분산 투자하는 상품입니다. - 미국 주식 중 'S' 심볼 (SentinelOne, Inc., NYSE): IBK 투자증권 챗봇은 미국 주식 중 나스닥100, S&P500 지수 내 종목만 다루므로, SentinelOne은 분석 대상에서 제외됩니다."
2026-02-19 03:05:25,ibks,7cf7992f-a58b-4573-babc-b59a0ac0dda3,3VRVHhDP08JeW68al9xmdWHvnjccfNQneil8pNMKqtKlNAIgRuuKmiZSttUbaZTo+UMTiuiytyPl5Ty0Q25lpQ==,UNSUPPORTED,,market,brokerage,964.0,계좌폐쇄,"죄송합니다. 저는 금융 및 투자 정보 제공을 위한 금융 전문 챗봇으로, 요청하신 질문에는 답변을 드리기 어렵습니다. 종목명이나 시장 상황 등 다른 금융 관련 질문이 있으시면 말씀해 주세요."
2026-02-19 02:44:27,ibks,bbc70e07-f167-4102-9cf3-6d82ef3461f9,to0DErrw24I9SK3kF8ZqA0fw/l55d4fdxT626SenDTawhspFBIyXNaT0WUDfQ51HEeYnt9ZiYDHNtXw94PkPVw==,SAFETY,,"market,stock",other,0.0,Lg씨엔에스 계속 보유가 좋은지 알려주세요,"죄송합니다. 저는 법률 및 내부 규정에 따라 특정 종목을 추천하거나 개인적인 투자 자문을 제공할 수 없습니다. 저의 역할은 객관적인 사실과 데이터를 기반으로 정보를 제공하여 투자자님의 현명한 판단을 돕는 것입니다. 특정 기업의 재무 정보, 최신 뉴스, 공시 등 궁금한 점이 있으시면 종목명을 말씀해 주세요."
2026-02-19 02:02:52,ibks,4a24f4f3-dac9-422c-8d91-c5aea51aee9a,ylhbx5JBMRnOOAjS0f0arJpSk/Tx9S5qfUUqs4OO9hEbc0aEsZzK1xPXeJE4BaMQtseeohKqz5W3/6ZbN0uPsQ==,UNSUPPORTED,,market,simple_name,989.0,증권,"질문의 범위가 너무 넓어 명확한 답변을 드리기 어렵습니다. 조금 더 구체적으로 질문해 주시겠어요? 예를 들어, '삼성전자의 최근 3년간 매출 실적'과 같이 구체적인 기업명과 원하는 정보를 포함하여 질문해 주시면 더 정확한 답변을 드릴 수 있습니다."
2026-02-19 01:54:34,ibks,f28a5969-22fa-47de-ab42-77ecf1945714,I4Iy/qKAQQtGBIvj6S/pfsqx2O34oR0UnVJD+UDZp+ZQIi5Y+E3sxpCFUEtDe7fz/lgu2x676OsmOBSU5EGi1A==,AMBIGUOUS,,"market,stock",other,1124.0,에코프로가 반도체와 상관관계,"- 에코프로(086520): 주로 친환경 소재 및 배터리 관련 사업에 집중, 반도체와 직접적인 상관관계는 낮음 - 에코프로비엠(247540): 2차전지 양극재 전문, 반도체보다는 배터리 산업 관련 - 에코프로에이치엔(383310): 환경 및 소재 관련, 반도체와 직접적 연관성 적음 - 에코프로머티(450080): 소재 개발 중심, 반도체보다는 친환경 소재에 초점 요약: 에코프로 그룹은 주로 친환경 및 배터리 소재에 집중하고 있어 반도체 산업과 직접적인 상관관계는 크지 않습니다. 반도체 관련 투자를 원하시면 서울반도체(046890), 제주반도체(080220), 어보브반도체(102120) 등을 참고하세요."
2026-02-19 01:51:16,ibks,937d4afd-9b5c-4f8f-98fd-b199d5c9b8fe,zpQaWdm1e+Q1gqVo7bOflUFyA+Ivs5C+sW8hcTZbjpzb6SDifdNix24HJ4QKMSGJ7OdyBfPn4neSYEUxfPa9Ew==,ETN,,"etf,market",comprehensive_analysis,525.0,KODEX200선물인버스2X(252670) 종합적으로 분석해줘,"KODEX200선물인버스2X(252670)는 인버스 및 레버리지 구조를 가진 ETN/ETF 유형으로, 본 시스템에서는 해당 상품의 종합 분석 및 가격, 뉴스, 재무 데이터 조회를 지원하지 않습니다. 대신 동일한 투자 테마를 가진 일반 ETF나 관련 주식 종목 정보를 제공해 드릴 수 있습니다. 원하시면 KODEX200 관련 ETF 또는 개별 주식, 시장 동향 중 어떤 정보를 원하시는지 알려주시면 도움을 드리겠습니다."
2026-02-19 01:50:52,ibks,937d4afd-9b5c-4f8f-98fd-b199d5c9b8fe,zpQaWdm1e+Q1gqVo7bOflUFyA+Ivs5C+sW8hcTZbjpzb6SDifdNix24HJ4QKMSGJ7OdyBfPn4neSYEUxfPa9Ew==,UNSUPPORTED,,market,simple_name,992.0,주식모으기,"질문의 범위가 너무 넓어 명확한 답변을 드리기 어렵습니다. 조금 더 구체적으로 질문해 주시겠어요? 예를 들어, '삼성전자의 최근 3년간 매출 실적'과 같이 구체적인 기업명과 원하는 정보를 포함하여 질문해 주시면 더 정확한 답변을 드릴 수 있습니다."
2026-02-19 01:46:38,ibks,a6161ed3-477f-4c39-ac24-96bf753d47b6,LM/90u+Yog230ms+HqxOXwWL7yPBG8iQEzR0X473MmN40MxF7IchXf0Aii1hrpmPoWa6Mps6h5Fq59Sb7+fqoA==,AMBIGUOUS,,"market,stock",simple_name,457.0,노로공업,"- 노로공업: 해당 종목은 데이터에 없습니다.   - 현대공업(170030): KOSDAQ 상장, 거래 중   - 대양전기공업(108380): KOSDAQ 상장, 거래 중"
2026-02-19 01:20:47,ibks,fb0c9342-3d8f-46d1-99e3-fe0cfd0cfd72,PLpIs+XM8A4aKk78D8wdqhXafL3rztpr6iVo05TqVwU5YqOg/94g/MaFTuZu3VVl+2F09oOcoKCSXFN0VuhwNw==,UNSUPPORTED,,"market,stock",comprehensive_analysis,965.0,기업은행(024110)를 종합적으로 분석해줘,"죄송합니다. 저는 주식, 금융, 투자와 관련된 정보 제공을 위해 설계되었습니다. 문의하시려는 종목명이나 금융 용어, 시장 상황 등에 대해 질문해 주시겠어요?"
2026-02-19 01:20:28,ibks,ed8a3191-80ad-491b-8fe9-ac9753538734,aN1lpNWAqN1zwr8AGAM/ZB1xMB1QfSBZaROTohKfL4qimmI0Z1t/YLvSg8vVkTnAiOhptdnSr5j2qfW36HlOsQ==,UNSUPPORTED,,market,comprehensive_analysis,965.0,기업은행(024110)를 종합적으로 분석해줘,"죄송합니다. 저는 주식, 금융, 투자와 관련된 정보 제공을 위해 설계되었습니다. 문의하시려는 종목명이나 금융 용어, 시장 상황 등에 대해 질문해 주시겠어요?"
2026-02-19 01:15:30,ibks,e252e784-7484-4b54-a9f8-2e7d3ad25839,f1PPiVDnf4Zi3++JMqT1J08Aj6Vq9BAjrpzhXIZaiXv8fxrCVZhBsPWe0d6YfWnlU/wEFia9zESZgtwh32r/jw==,AMBIGUOUS,,"market,stock",comprehensive_analysis,752.0,효성(004800)를 종합적으로 분석해줘,"- 효성(004800, 효성): 현재 KOSPI 시장에서 활발히 거래 중인 종목입니다.   - 관련 종목으로는 효성중공업(298040), 효성화학(298000, 비활성 거래), 효성ITX(094280), 효성티앤씨(298020)도 함께 참고하면 좋습니다.   - 효성은 섬유, 산업자재, 화학 등 다양한 사업 부문을 가진 기업으로, 각 부문의 실적과 시장 상황을 종합적으로 고려해 투자 판단을 하시는 것이 좋습니다.   - 추가로 구체적인 재무정보, 실적 전망, 업계 동향 등을 확인하시면 더 정확한 투자 결정에 도움이 됩니다."
2026-02-19 01:12:06,ibks,043b647a-2062-4c17-8e5a-ff6d4bd23cc1,VzfCPTYlu40jCXJTxpNvfrJUKkg6RNMZos5caOn9s2j7COW16ns%2FPku4By0vg%2FeIsDow1aGNIN83TwbCwQszlw%3D%3D,SAFETY,,market,other,0.0,오늘 주식 단타 종목,"죄송합니다. 저는 법률 및 내부 규정에 따라 특정 종목을 추천하거나 개인적인 투자 자문을 제공할 수 없습니다. 저의 역할은 객관적인 사실과 데이터를 기반으로 정보를 제공하여 투자자님의 현명한 판단을 돕는 것입니다. 특정 기업의 재무 정보, 최신 뉴스, 공시 등 궁금한 점이 있으시면 종목명을 말씀해 주세요."
2026-02-19 01:11:11,ibks,043b647a-2062-4c17-8e5a-ff6d4bd23cc1,VzfCPTYlu40jCXJTxpNvfrJUKkg6RNMZos5caOn9s2j7COW16ns%2FPku4By0vg%2FeIsDow1aGNIN83TwbCwQszlw%3D%3D,UNSUPPORTED,,market,simple_name,1830.0,오늘단타종목,죄송합니다. 입력하신 내용을 정확히 이해하지 못했습니다. 확인 후 다시 질문해 주시겠어요?
2026-02-19 01:10:38,ibks,043b647a-2062-4c17-8e5a-ff6d4bd23cc1,VzfCPTYlu40jCXJTxpNvfrJUKkg6RNMZos5caOn9s2j7COW16ns%2FPku4By0vg%2FeIsDow1aGNIN83TwbCwQszlw%3D%3D,UNSUPPORTED,,"market,stock",other,1794.0,덕양에너젠과 비슷한 코스닥 신상주식은 뭐가 있나요?,"질문의 범위가 너무 넓어 명확한 답변을 드리기 어렵습니다. 조금 더 구체적으로 질문해 주시겠어요? 예를 들어, '삼성전자의 최근 3년간 매출 실적'과 같이 구체적인 기업명과 원하는 정보를 포함하여 질문해 주시면 더 정확한 답변을 드릴 수 있습니다."
2026-02-19 00:54:26,ibks,e7ecf453-3f33-419d-9c7c-c887c0d6ccb7,uvWV4889eejQLChjeiR/ZuT3SnyHDogTycACuEoNm3DV87e2QJxTyJpfjlZf3+MRuwaCoZtzyBRXN8f30X1Aig==,SAFETY,,market,other,0.0,코스피에 5000원 미만의 주식중 유망직종을 추천해주세요,"죄송합니다. 저는 법률 및 내부 규정에 따라 특정 종목을 추천하거나 개인적인 투자 자문을 제공할 수 없습니다. 저의 역할은 객관적인 사실과 데이터를 기반으로 정보를 제공하여 투자자님의 현명한 판단을 돕는 것입니다. 특정 기업의 재무 정보, 최신 뉴스, 공시 등 궁금한 점이 있으시면 종목명을 말씀해 주세요."
2026-02-19 00:41:03,ibks,346173c3-e5a4-443e-ab62-c25e4992e1ec,E67WRglBOALppBrONGUugTgC+l2U2h3Dcx9gjOwY4RaV9RYkIaUqwzhSsU+QHYFdAhCvfCoavuQaanB03FllbQ==,SAFETY,,"market,stock",other,0.0,지금 구입해도 될까?,"죄송합니다. 저는 법률 및 내부 규정에 따라 특정 종목을 추천하거나 개인적인 투자 자문을 제공할 수 없습니다. 저의 역할은 객관적인 사실과 데이터를 기반으로 정보를 제공하여 투자자님의 현명한 판단을 돕는 것입니다. 특정 기업의 재무 정보, 최신 뉴스, 공시 등 궁금한 점이 있으시면 종목명을 말씀해 주세요."
2026-02-19 00:17:28,ibks,1d9f27a0-c38d-467c-9cc9-6352c6053b55,nUYEi89jInh5Qk3CYYUaI/2zJa71IRl4Xi0GE+FQzRaifCqsmdoFaAD9r4e06eOeT1VC6qfKqC8gvC5JYd4w0w==,AMBIGUOUS,,"market,stock",comprehensive_analysis,635.0,프레스티지바이오파마(950210)를 종합적으로 분석해줘,- 프레스티지바이오파마(950210)는 현재 데이터에 존재하지 않는 종목입니다. - 대신 프레스티지바이오로직스(334970)는 KOSDAQ에서 활발히 거래 중인 종목입니다. - 정확한 종목코드 확인 후 다시 문의해 주세요.
2026-02-19 00:17:13,ibks,4aec4ad3-0ad5-4fa9-bfb4-66092d54e9b0,vR19r4a3zik3PX29sedCYuSxEvSzPpEquMSTKQJoXZMGL7S/3V34gr8Ozmvi5Iwbt9DWfYTX1O6ej4jkI1RvxA==,AMBIGUOUS,,"market,stock",comprehensive_analysis,617.0,삼영(003720)를 종합적으로 분석해줘,"- 삼영(003720): KOSPI 상장, 현재 활발히 거래 중인 종목입니다."
2026-02-19 00:07:43,ibks,2775a972-5fc6-4ff8-ba0b-41d91d912b03,i2xP15vKcriCyYe+7J2OrPDwo32XoQycqiq32h3Yea87BpoDOrt3ce78UhP7uYnMk8VU00UdWq3uatqQLX4YqA==,SAFETY,,market,other,0.0,보도관련 주식 추천,"죄송합니다. 저는 법률 및 내부 규정에 따라 특정 종목을 추천하거나 개인적인 투자 자문을 제공할 수 없습니다. 저의 역할은 객관적인 사실과 데이터를 기반으로 정보를 제공하여 투자자님의 현명한 판단을 돕는 것입니다. 특정 기업의 재무 정보, 최신 뉴스, 공시 등 궁금한 점이 있으시면 종목명을 말씀해 주세요."
2026-02-19 00:06:12,ibks,80e76526-b9ce-48a2-b2b8-f03eb29ff119,XYUMLE8f79D1UbwB5RuI3jGsVYEOrS8nrl7jJTXGcYwGqEYVgxJI8opLLCeJsIbfH+uDdCPOAZdO+OkqLUBfSw==,AMBIGUOUS,,"market,stock",comprehensive_analysis,613.0,엑세스바이오(950130)를 종합적으로 분석해줘,"- 엑세스바이오(950130): 현재 제공된 데이터에 해당 종목 정보가 없습니다.   - 참고로, IBK 투자증권 챗봇은 제공된 종목 데이터 내에서만 분석 지원이 가능합니다.   - 추가로 궁금한 종목이 있으면 알려주세요!"
2026-02-18 23:48:30,ibks,38d6558d-eb63-46a5-844c-1014bfe4e66f,0mjUJN4oF/9FmGNqO23CGnmNMjzDfBoNKX3lImHhKW+bCry5oTAjxwST9Tof3l6SPn6THW78kDXTkXHeq83rZQ==,UNSUPPORTED,,market,brokerage,968.0,MTS실행이안되요,"죄송합니다. 저는 금융 및 투자 정보 제공을 위한 금융 전문 챗봇으로, 요청하신 질문에는 답변을 드리기 어렵습니다. 종목명이나 시장 상황 등 다른 금융 관련 질문이 있으시면 말씀해 주세요."
2026-02-18 23:36:03,ibks,5d4aaa0a-85ae-4146-a619-ace93bf02754,0O+BBcoOK5fBd5sl4ANE2Bgt+/f9kAQDfZVRdew9AEfBQ0FYUwrFRXlJaUXWFRriBU4lcPFf7XzSSELN8DijoA==,UNSUPPORTED,,"market,stock",trading,2609.0,서남권 아파트 매수심리 변화 추이는요?,"죄송합니다. 저는 주식, 금융, 투자와 관련된 정보 제공을 위해 설계되었습니다. 문의하시려는 종목명이나 금융 용어, 시장 상황 등에 대해 질문해 주시겠어요?"
2026-02-18 16:32:08,ibks,20ef4aa9-072e-4b84-8a02-4e93fd5b6d2f,qypvn2WOD/RNFBtkthG402unIRVXiiad1nuNS/cYiHtbLRGtOk6OHTzVt/E3Zp/qd0j3c/c2ssDyEzIgNVJMPg==,UNSUPPORTED,,market,simple_name,994.0,ISA계자,죄송합니다. 입력하신 내용을 정확히 이해하지 못했습니다. 확인 후 다시 질문해 주시겠어요?
2026-02-18 16:31:40,ibks,20ef4aa9-072e-4b84-8a02-4e93fd5b6d2f,qypvn2WOD/RNFBtkthG402unIRVXiiad1nuNS/cYiHtbLRGtOk6OHTzVt/E3Zp/qd0j3c/c2ssDyEzIgNVJMPg==,UNSUPPORTED,,market,simple_name,939.0,나의ISA계자번호,죄송합니다. 입력하신 내용을 정확히 이해하지 못했습니다. 확인 후 다시 질문해 주시겠어요?
